Location,MinTemp,MaxTemp,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Temp9am,Temp3pm,RainTomorrow
7,23,4,34,12,0,38,78,10,39,14
48,16,0,8,6,42,82,8,29,14,67
42,30,31,2,22,25,23,52,9,27,57
25,39,1,27,4,19,14,68,28,38,98
79,41,48,4,39,32,84,25,50,23,39
65,35,36,1,35,45,44,36,18,32,71
87,44,1,1,26,24,67,70,20,34,40
16,27,13,48,22,45,7,40,46,25,32
15,31,27,0,37,4,81,16,12,35,76
94,39,4,31,18,45,30,41,1,39,90
34,40,1,30,37,50,63,97,18,18,15
5,21,40,43,31,27,28,76,6,11,57
16,20,12,32,32,9,30,51,25,43,93
40,36,18,19,10,15,74,30,36,13,72
65,17,39,37,47,20,97,57,2,20,47
76,20,8,2,33,1,56,63,25,3,23
21,29,41,35,47,47,74,33,44,49,72
72,19,15,11,5,23,98,72,48,28,75
11,41,0,12,29,39,63,60,34,23,59
4,9,18,17,45,37,78,92,43,49,22
94,36,21,30,7,4,44,44,15,41,51
47,13,13,0,25,38,0,17,6,31,26
15,38,1,20,45,37,98,53,6,48,52
38,44,35,18,11,21,25,98,32,7,92
82,10,49,13,27,3,16,74,17,9,26
87,46,42,9,16,8,14,64,18,28,26
12,50,0,42,45,33,97,9,25,45,22
80,5,48,49,25,11,65,77,39,20,6
25,3,31,13,35,36,31,42,6,3,8
2,39,8,48,41,45,15,55,12,12,88
93,45,4,32,41,9,48,56,46,4,28
30,29,38,49,1,39,85,22,4,20,68
10,5,30,30,36,8,29,79,14,31,9
11,19,28,37,29,46,3,22,29,41,98
6,48,26,44,39,35,75,95,27,17,2
33,4,22,47,45,45,72,60,7,6,64
70,48,24,33,25,0,33,2,36,26,4
4,6,14,12,14,31,3,56,16,0,27
23,41,18,9,29,39,77,0,19,46,80
25,4,11,17,0,30,31,90,9,14,100
12,3,7,24,11,28,84,100,11,23,79
63,10,23,41,15,8,2,68,8,31,77
25,31,15,13,37,10,53,100,23,48,5
37,12,32,50,37,22,3,82,21,31,69
58,26,38,0,0,22,38,80,50,40,90
8,26,37,35,45,24,60,84,33,38,78
79,16,2,49,46,22,71,4,49,14,70
47,45,20,41,25,5,0,62,2,39,0
55,2,39,4,46,22,49,23,38,47,11
31,27,2,3,35,15,22,70,27,48,19
76,15,16,1,45,4,32,24,28,29,12
71,5,45,22,46,19,77,75,29,20,93
91,39,26,47,19,27,2,98,48,27,23
96,40,14,0,12,22,5,26,4,50,67
24,18,16,9,40,48,5,23,20,33,80
73,49,23,33,23,22,3,2,50,47,37
35,24,20,46,47,12,80,19,39,45,87
69,32,35,3,27,25,20,4,25,5,2
14,26,17,39,47,33,95,41,36,1,28
93,39,33,17,47,28,37,56,34,10,25
79,23,27,14,12,27,76,73,49,1,57
75,39,42,33,14,30,40,52,34,11,59
59,45,3,50,11,44,92,41,20,39,63
98,19,12,5,29,29,21,35,23,3,31
34,46,49,47,26,22,39,16,40,15,35
21,40,40,24,34,36,79,37,30,3,51
26,28,15,16,18,43,60,17,5,10,67
80,21,50,1,33,7,36,9,17,49,86
99,22,12,0,50,3,36,55,26,41,8
55,26,18,47,47,0,7,37,11,4,76
55,6,2,18,31,42,6,2,14,17,46
52,48,9,48,15,18,80,57,50,27,53
52,38,45,27,50,0,49,82,22,4,51
83,49,25,34,47,36,9,14,22,39,75
25,31,15,3,26,44,71,56,35,10,19
12,5,13,39,46,19,56,13,7,13,83
24,2,38,11,17,22,10,12,47,10,53
97,20,16,30,15,17,56,96,7,40,99
79,46,23,46,27,19,36,72,36,13,94
48,17,0,14,27,35,61,79,2,20,95
62,1,27,25,48,39,93,66,35,23,90
66,20,0,48,28,31,47,93,15,1,44
24,16,10,18,26,39,43,8,34,38,97
29,33,27,37,40,11,0,32,15,13,64
77,13,18,47,1,3,4,19,21,36,84
24,45,24,29,5,22,5,100,4,5,51
31,25,27,9,21,26,99,44,20,13,92
15,33,23,3,49,46,76,55,16,9,25
76,16,30,49,24,1,69,51,33,34,69
48,4,15,8,32,0,26,24,44,15,85
4,31,41,44,22,7,16,64,44,40,43
28,6,21,20,0,47,59,28,6,6,12
55,0,46,5,44,47,8,4,43,39,85
78,4,37,15,19,2,87,67,40,24,80
61,36,38,49,41,43,48,83,44,1,72
24,8,36,6,19,38,78,48,10,8,15
2,31,15,42,47,32,48,40,8,49,49
89,27,14,12,0,32,57,10,42,40,83
37,26,49,10,24,16,92,21,9,27,11
48,9,27,14,35,29,62,60,31,18,23
12,45,2,7,28,36,52,59,30,14,75
99,45,15,41,30,12,76,4,18,7,2
14,42,43,1,41,30,87,28,25,12,31
7,30,17,29,34,27,9,13,24,33,79
38,42,4,48,28,42,95,10,27,2,90
61,38,8,20,41,42,84,3,3,42,96
75,1,15,7,26,12,7,35,48,50,20
19,1,0,2,14,47,66,3,16,17,8
88,46,12,8,38,36,97,64,21,44,4
22,38,8,31,18,3,45,44,45,46,28
18,24,31,33,10,15,41,8,42,29,71
55,2,25,2,38,22,86,81,44,12,91
82,17,40,23,45,20,27,45,1,25,51
61,5,50,37,14,41,5,82,33,15,89
45,28,4,32,4,25,56,84,4,15,84
100,14,25,3,31,43,43,16,28,28,97
45,40,39,38,46,20,4,24,50,27,52
47,27,38,43,13,38,78,16,5,35,92
67,17,0,43,48,19,97,14,9,50,65
80,0,32,45,7,31,18,91,13,42,23
51,41,22,36,26,22,26,72,27,7,58
89,1,40,18,41,1,23,12,42,0,34
66,43,38,19,12,25,26,65,34,29,6
21,37,4,41,36,23,76,4,30,17,96
77,28,27,28,18,13,84,92,3,29,71
75,19,48,40,28,6,63,62,24,22,0
2,34,30,28,24,25,96,81,41,1,35
30,37,4,8,1,2,92,24,47,36,82
11,23,12,13,15,11,40,45,18,19,5
58,43,25,3,47,49,24,69,24,47,34
19,40,6,35,1,45,31,59,21,16,65
50,17,14,49,29,48,35,67,16,10,74
85,13,23,50,15,14,47,34,10,25,80
11,16,3,48,42,2,100,44,14,25,2
97,26,7,35,17,22,41,0,33,2,51
25,8,17,27,41,6,12,75,20,25,31
81,30,19,15,28,3,46,52,37,13,25
7,26,43,45,4,21,45,39,30,10,44
39,20,8,0,2,6,74,73,3,21,88
4,45,17,34,49,20,71,21,33,27,29
38,39,3,25,17,27,14,87,0,47,94
94,46,16,45,17,49,71,35,0,19,76
90,33,1,27,19,24,64,25,49,6,39
43,22,43,3,5,42,86,34,17,7,55
1,2,17,0,1,48,77,57,30,7,64
53,16,8,7,20,21,81,96,21,35,31
57,44,19,50,41,31,32,67,33,45,17
78,47,7,25,8,6,64,67,6,17,52
1,36,7,33,48,18,50,87,14,34,3
80,14,17,33,41,30,94,73,6,40,3
12,5,41,10,18,42,64,48,3,23,18
62,46,29,5,20,41,18,5,16,2,86
7,15,3,23,15,20,20,36,7,23,40
43,32,10,39,31,34,44,3,25,42,60
77,14,36,34,14,0,45,21,25,23,60
40,39,28,18,11,12,46,1,35,44,38
44,23,19,47,46,6,81,77,40,0,90
29,16,2,12,16,6,56,42,29,25,39
68,27,50,4,35,32,13,94,43,9,40
19,15,28,46,27,36,89,15,46,14,19
68,5,44,29,17,36,0,13,45,41,4
80,29,35,6,4,49,43,60,18,37,95
5,36,16,32,49,6,79,29,0,39,92
51,0,32,34,6,27,16,33,14,50,95
54,22,43,47,4,47,62,26,18,47,49
91,42,17,15,21,22,61,2,32,3,19
95,8,41,4,7,42,51,85,29,7,5
36,18,19,24,30,13,56,91,14,26,92
32,22,7,22,44,45,97,16,8,41,26
55,30,26,32,20,3,20,20,14,20,0
19,4,41,24,12,46,6,6,1,2,8
64,6,21,3,9,36,71,19,24,27,39
87,30,25,2,49,16,28,4,11,39,8
19,20,5,24,34,27,61,80,10,8,43
19,2,28,8,22,2,22,95,8,41,26
88,19,30,12,9,10,42,4,19,15,40
87,20,40,10,40,30,33,100,30,32,10
50,34,29,13,0,40,24,34,20,34,50
53,25,1,24,14,47,92,96,4,1,29
87,12,49,0,14,47,21,61,50,40,33
76,38,13,35,4,39,70,24,48,28,43
41,18,15,19,13,12,32,19,7,15,82
82,6,18,40,16,30,66,59,3,46,92
81,6,49,23,40,26,20,91,29,29,56
52,33,26,19,29,10,35,75,11,25,45
37,16,0,16,15,45,48,83,24,42,69
62,37,11,3,28,32,88,70,16,37,47
8,42,29,33,28,10,12,5,5,20,37
13,36,24,22,43,11,89,49,8,48,100
33,35,30,24,4,22,39,79,26,14,36
63,38,16,31,29,16,60,59,36,4,83
65,24,21,4,17,28,63,32,4,4,40
6,35,15,2,32,2,81,75,27,34,54
30,10,49,39,49,17,20,37,24,28,78
59,19,15,44,41,34,32,28,13,11,14
51,13,44,34,31,23,18,6,28,39,92
71,43,33,10,3,13,27,64,8,15,16
35,44,3,16,31,34,54,96,29,10,40
83,1,31,4,1,49,34,62,40,18,41
15,27,1,44,14,42,29,18,38,32,77
28,1,8,25,14,46,9,71,14,0,88
91,20,15,34,5,19,58,80,48,14,96
33,6,8,6,7,17,72,50,37,15,60
31,40,35,21,17,43,63,11,32,8,31
29,26,5,30,17,8,60,35,32,14,61
33,9,4,35,5,7,35,66,4,6,8
70,40,14,42,31,16,74,59,25,1,56
63,40,7,8,25,36,98,51,10,42,42
4,37,14,49,24,28,72,41,40,43,69
15,22,46,48,12,48,67,72,8,1,48
16,27,7,18,22,49,26,2,25,36,16
42,42,23,37,32,35,20,32,34,4,99
50,4,1,48,26,40,66,29,21,41,44
24,10,29,47,4,9,33,29,46,34,14
38,33,18,39,5,2,29,73,0,1,67
16,40,17,35,6,32,22,59,13,50,0
45,39,2,4,22,5,55,4,43,42,52
31,29,35,17,23,22,16,65,0,50,23
11,28,7,33,18,29,21,82,34,24,62
41,2,45,10,18,26,88,46,12,4,96
80,50,15,45,46,45,71,22,43,7,58
80,25,48,25,26,13,57,30,18,3,81
79,3,44,48,44,17,11,9,20,32,81
42,27,23,9,34,4,44,6,43,46,36
89,18,32,34,31,9,37,49,40,31,61
57,27,40,36,15,31,51,47,1,38,18
79,1,47,44,41,11,60,40,23,19,92
82,32,15,9,21,23,56,8,12,46,50
5,22,42,4,40,46,84,44,37,24,89
37,45,16,21,23,11,82,84,32,24,18
57,14,35,21,23,9,17,56,43,44,32
45,35,29,40,20,33,52,59,19,10,92
64,35,48,8,14,49,66,10,36,36,16
100,47,24,25,34,23,3,28,26,50,88
24,5,1,37,9,35,86,23,25,12,68
97,0,1,45,26,36,68,34,42,47,58
16,28,29,14,28,30,6,88,49,24,0
35,37,7,50,21,40,0,26,37,7,54
38,13,36,42,20,35,59,85,10,45,42
44,0,21,48,28,41,61,4,50,38,20
5,32,44,13,13,33,7,40,29,36,12
87,23,49,24,21,39,39,42,41,35,78
94,9,8,28,31,43,12,24,36,38,92
76,26,26,15,27,49,6,13,37,18,11
21,3,4,43,47,39,64,59,21,41,92
31,32,17,28,19,42,91,58,36,45,9
3,39,22,29,39,47,54,47,3,25,63
97,24,7,9,12,50,56,7,22,40,70
65,44,46,1,41,28,56,67,22,31,98
64,32,43,20,48,45,27,70,38,35,28
19,1,32,21,3,39,7,38,11,35,55
43,34,34,29,28,40,79,10,24,46,32
49,31,4,45,45,41,50,38,34,18,92
99,19,38,22,17,37,81,33,44,18,86
56,28,44,20,5,47,97,1,43,34,21
29,26,19,16,1,19,32,57,3,14,45
91,26,26,38,1,6,95,42,34,41,60
42,20,33,47,19,9,21,12,33,16,19
11,16,38,7,44,49,46,98,46,17,7
83,3,14,15,6,14,22,80,19,46,35
72,16,18,3,42,4,94,80,16,46,14
92,42,8,19,22,34,41,91,41,44,42
24,13,14,49,41,8,67,7,31,43,43
87,10,45,15,2,9,20,30,48,39,87
78,1,12,20,30,37,79,83,31,43,67
28,36,16,9,41,8,60,46,17,49,66
73,12,11,28,4,24,7,92,12,1,19
27,23,8,1,29,18,36,73,49,1,100
89,33,17,43,8,33,30,68,22,14,48
91,7,36,49,30,37,72,80,13,5,71
89,11,22,2,32,7,49,24,0,5,21
34,50,9,3,16,9,91,29,23,13,90
19,39,6,17,47,20,43,40,16,34,93
76,44,50,18,16,34,25,79,41,34,78
81,36,41,18,6,16,50,68,15,2,56
92,10,15,10,1,3,67,9,7,24,8
24,46,21,39,32,49,79,29,9,5,12
65,22,29,4,24,27,90,54,19,47,49
80,11,41,14,35,23,82,22,4,2,63
76,10,11,18,30,32,67,16,9,37,65
17,12,27,3,27,12,21,49,8,50,83
14,29,50,33,13,30,38,51,25,38,9
70,38,18,26,37,42,67,56,3,48,57
28,30,42,27,39,32,1,58,24,36,75
59,7,20,38,30,4,68,73,24,34,3
48,13,16,33,8,42,72,52,21,40,95
58,11,47,47,25,47,6,32,43,22,86
34,46,16,19,30,3,37,86,30,27,22
21,33,27,8,39,18,45,58,36,33,51
91,12,18,8,19,37,65,97,42,49,25
65,48,20,8,10,35,66,85,43,16,38
86,30,50,40,15,9,25,66,31,9,74
48,2,17,42,0,49,25,91,13,16,65
86,6,28,43,35,8,1,87,9,39,56
13,14,0,11,30,40,6,18,30,20,89
52,13,4,6,29,5,51,76,36,38,60
82,42,42,27,43,34,45,100,17,17,45
56,42,14,50,41,50,53,12,17,13,14
15,9,1,17,10,42,17,7,26,12,68
38,28,38,19,25,7,7,1,12,12,18
63,34,24,3,6,34,68,53,26,11,1
56,28,17,27,12,31,72,28,16,45,94
37,38,9,6,46,20,62,53,5,34,6
93,22,37,28,4,7,49,98,43,35,82
74,23,35,45,5,14,85,9,36,4,23
45,26,15,14,34,25,56,32,22,48,14
50,40,32,48,30,6,56,33,13,15,92
8,15,29,41,36,33,77,40,6,42,77
100,29,34,14,13,45,92,100,45,8,81
30,46,8,1,32,11,61,60,33,32,100
41,26,29,48,19,18,68,14,24,29,71
65,27,38,32,21,31,55,5,34,8,57
86,35,34,11,9,11,38,29,22,38,74
50,30,44,4,20,6,36,17,15,22,19
68,42,45,34,7,33,12,35,2,9,69
4,20,15,20,33,39,82,63,18,2,94
99,42,2,18,15,25,59,30,7,11,90
67,32,5,31,36,41,1,14,38,3,15
91,23,11,26,8,44,26,38,10,24,53
66,48,21,12,37,40,42,39,49,33,15
57,23,24,13,35,29,19,84,3,31,68
51,33,38,35,39,33,42,82,50,50,71
76,0,24,21,10,46,8,4,7,50,19
35,3,34,15,42,34,55,15,25,49,54
98,38,37,20,5,44,8,62,49,29,73
34,29,23,20,23,26,27,25,30,0,83
0,45,30,22,50,5,63,44,5,23,55
62,49,25,6,3,29,20,29,5,43,45
32,9,14,34,2,46,55,51,40,44,0
37,36,23,39,2,4,83,94,29,15,66
7,17,34,21,41,11,99,17,41,8,38
96,40,43,31,1,34,7,2,47,40,19
21,34,43,28,2,48,68,63,45,1,72
98,8,28,0,35,30,36,16,28,37,52
34,12,33,8,8,39,21,59,40,49,85
3,20,0,19,42,49,40,35,13,50,87
51,27,5,1,17,11,76,67,44,24,21
12,6,3,39,13,47,79,64,11,36,13
72,39,20,29,17,20,91,60,46,41,54
28,32,50,37,27,22,46,61,48,20,53
64,9,2,11,12,13,12,41,10,42,13
23,22,16,16,48,6,84,27,26,49,71
33,32,32,27,41,49,37,66,28,39,33
12,17,32,20,4,45,72,37,3,40,68
54,19,32,13,15,18,100,0,16,18,1
88,31,33,10,17,25,48,70,47,37,76
92,7,29,7,26,9,64,55,10,19,55
65,38,32,21,12,46,61,43,17,34,70
52,14,4,21,36,24,34,15,31,4,10
15,27,14,33,25,28,41,61,46,42,69
84,37,27,41,35,20,39,11,46,42,76
67,19,5,44,6,28,4,4,4,2,95
69,13,28,14,3,36,36,15,23,11,74
34,5,47,45,43,13,19,73,27,47,19
41,28,45,7,8,48,47,18,10,12,40
40,29,28,0,35,36,30,26,28,23,19
75,15,6,28,27,44,72,94,31,5,14
92,0,15,34,16,11,68,79,6,4,0
16,20,30,41,1,13,43,70,1,39,17
11,14,37,44,13,46,75,80,47,8,66
95,14,12,41,19,3,75,61,17,45,25
80,7,16,32,21,40,15,15,48,46,16
39,15,41,17,11,3,36,97,25,49,86
93,15,3,50,38,10,45,21,11,11,43
99,32,44,8,10,9,33,91,43,15,0
14,42,9,2,27,15,93,3,16,40,84
91,44,39,15,18,28,51,19,30,35,9
14,19,18,24,22,4,96,68,45,29,10
96,38,3,17,28,45,46,10,3,47,98
64,39,38,10,6,14,92,2,50,14,86
26,19,8,27,0,37,71,10,38,18,54
93,30,12,21,31,17,91,36,11,39,86
71,36,15,23,3,26,82,95,36,43,83
80,15,16,5,13,50,49,35,39,5,84
92,9,45,19,22,27,2,11,11,34,40
57,0,44,47,32,44,58,43,10,9,80
8,43,47,21,0,15,8,76,43,35,20
71,7,17,21,19,46,17,51,15,13,96
92,36,0,9,15,24,41,84,7,0,70
63,41,10,34,12,20,86,68,13,32,21
87,26,17,9,28,41,11,4,5,22,98
90,42,38,45,10,29,77,76,28,20,60
34,41,48,12,4,32,72,6,11,48,85
92,20,7,19,22,37,91,76,30,41,46
26,3,15,50,6,48,20,61,43,5,31
76,23,36,20,22,5,33,82,24,23,42
53,46,30,3,34,6,88,31,8,26,93
85,45,36,12,3,24,72,62,42,27,87
13,8,27,18,36,16,22,53,30,50,63
65,45,15,14,24,17,13,98,32,35,6
18,40,28,31,16,10,69,79,2,36,14
51,12,37,20,1,18,15,15,1,2,82
45,14,5,24,7,40,39,32,15,41,46
93,12,49,5,14,16,20,30,10,32,64
60,19,11,50,40,20,72,44,48,19,29
95,22,5,14,23,36,32,36,17,33,30
49,49,29,30,48,47,66,89,26,15,59
100,26,13,14,33,22,23,81,7,42,77
1,24,30,44,3,1,60,35,6,1,100
27,38,36,39,9,45,67,56,40,46,89
70,11,24,11,36,9,98,29,36,5,24
19,15,0,10,15,1,64,81,14,25,24
74,23,31,34,4,10,98,33,16,24,16
58,47,28,37,38,30,78,72,26,47,64
45,48,2,10,44,23,75,9,34,42,61
26,10,0,14,1,8,85,24,12,15,69
73,4,14,32,38,50,57,59,35,49,31
100,27,22,40,12,27,74,82,31,21,82
44,18,24,19,16,0,34,24,0,35,3
38,42,2,38,45,0,100,47,8,49,16
26,1,10,15,37,11,57,31,10,29,16
49,8,32,11,41,40,55,49,3,43,51
48,25,28,27,42,34,70,89,50,20,7
73,3,19,30,37,18,67,94,20,9,97
70,47,36,25,43,34,9,71,14,35,79
51,8,2,30,2,40,35,87,21,31,34
54,13,28,0,35,20,47,29,8,13,1
41,43,35,47,19,11,12,16,40,0,99
16,43,15,1,27,49,5,10,21,30,96
99,50,7,2,41,49,85,7,7,29,60
20,20,14,45,2,10,62,65,36,27,75
2,48,48,50,14,29,41,0,9,34,82
65,1,35,49,41,8,67,37,9,48,97
1,48,22,48,41,24,0,64,7,12,49
3,11,17,32,35,17,22,82,9,34,46
27,12,40,47,21,46,65,94,11,13,94
76,33,44,16,35,3,93,94,35,23,23
40,34,17,45,33,25,32,56,15,28,92
31,32,0,38,50,49,72,55,38,41,37
7,5,5,47,47,30,80,53,6,46,65
64,34,35,23,43,32,49,61,41,39,37
74,29,29,10,8,7,26,81,33,32,4
78,5,16,26,49,16,42,48,4,30,74
58,48,5,34,50,19,8,19,40,19,85
9,25,34,37,23,32,53,84,3,15,1
60,23,23,19,31,30,36,78,14,4,73
97,10,23,34,5,43,17,47,25,33,15
82,22,46,46,36,25,19,36,25,22,88
70,8,27,44,30,50,80,25,38,17,10
42,30,16,41,0,10,88,54,19,0,63
65,11,47,3,16,13,85,56,36,37,14
58,34,33,4,12,33,9,92,6,35,54
18,18,14,49,14,49,15,17,20,50,72
29,44,23,40,18,30,53,99,48,28,1
50,18,30,26,49,38,72,34,8,15,20
92,24,8,41,26,43,49,100,48,13,12
87,23,16,4,46,2,34,50,18,9,16
86,20,40,23,25,50,50,17,38,14,47
94,20,44,6,0,48,2,64,15,39,67
1,29,26,4,33,30,56,92,48,2,65
11,10,33,16,33,38,44,2,16,44,27
98,29,12,13,35,9,87,8,49,11,93
24,34,14,6,14,39,2,89,23,46,21
43,15,37,42,26,31,93,52,44,43,88
74,44,24,41,14,42,25,2,22,17,71
14,22,42,4,0,40,70,96,1,20,13
12,4,19,19,28,16,30,36,19,34,45
15,43,21,32,6,26,26,21,12,23,42
8,31,4,27,50,23,7,60,27,22,45
42,9,0,38,39,38,79,84,34,48,100
9,29,9,19,44,43,41,53,38,48,19
57,12,49,32,28,5,82,33,43,7,87
87,45,22,45,4,46,11,76,4,6,60
14,32,43,29,21,20,91,85,30,28,89
43,31,47,13,19,7,79,30,48,43,13
80,15,24,40,23,43,26,49,34,10,77
13,24,11,9,18,6,40,62,4,47,49
78,30,21,37,27,43,95,28,33,48,70
64,4,33,43,4,8,58,34,12,33,39
59,26,1,15,6,11,4,81,9,9,27
8,37,16,21,23,0,60,19,38,39,94
27,49,14,24,10,26,54,40,47,10,91
49,25,35,45,31,10,69,71,38,11,63
13,43,38,8,33,29,45,49,48,41,51
40,4,6,18,30,0,40,50,46,2,2
37,47,40,42,1,49,15,60,35,8,68
33,38,49,40,38,13,90,62,50,49,62
19,13,36,7,19,50,91,99,48,12,94
96,8,10,32,19,20,56,34,34,19,11
99,25,49,0,48,11,65,73,36,34,49
89,24,22,7,23,46,99,20,29,22,67
87,25,50,12,5,33,86,9,24,40,83
19,0,26,21,31,22,65,98,45,10,64
97,1,22,36,48,48,53,56,13,27,32
44,45,10,49,39,23,85,7,27,47,48
33,16,46,14,37,45,94,5,14,9,85
39,16,21,15,44,42,97,81,8,0,82
6,26,45,27,19,24,27,92,3,27,97
0,47,13,15,27,21,60,10,46,26,47
4,4,12,1,37,46,70,77,11,39,29
78,35,2,17,50,30,0,52,5,4,92
31,31,31,2,45,18,78,70,22,24,82
15,18,12,8,3,2,83,44,20,7,88
40,48,19,45,31,23,38,97,32,36,62
92,1,14,30,13,33,64,41,4,7,2
29,48,37,0,36,34,14,45,1,44,74
92,34,44,19,28,17,95,100,45,0,12
51,13,22,35,23,27,57,5,14,12,56
7,30,24,26,4,35,34,13,10,17,75
28,49,12,49,12,36,43,19,30,42,55
7,46,5,32,25,25,0,77,25,34,41
10,0,6,17,4,27,46,3,6,43,13
6,47,40,21,27,29,78,50,18,47,100
44,27,30,22,6,27,99,70,31,45,88
58,40,47,22,32,16,12,32,13,27,26
70,26,25,16,17,33,67,54,10,14,32
55,25,9,50,44,7,100,1,12,43,99
14,22,22,9,19,33,37,90,23,27,20
78,8,28,4,2,19,2,30,41,44,70
39,3,3,3,22,10,16,77,34,37,19
67,38,8,24,35,23,42,86,45,16,76
52,21,1,1,41,38,41,64,38,16,70
29,44,30,3,27,42,51,66,6,1,94
25,4,43,18,26,21,25,32,14,27,85
72,20,5,21,19,0,6,60,34,10,35
1,27,28,41,45,46,25,76,33,46,61
33,44,49,12,32,10,22,43,35,25,77
53,4,37,44,20,12,96,72,0,26,2
100,20,15,12,9,12,88,71,24,6,56
43,24,34,13,22,23,10,27,22,19,76
68,1,32,45,13,13,52,42,48,37,85
97,44,8,34,12,23,57,38,22,34,22
58,5,20,1,20,46,53,46,28,6,60
11,21,16,31,48,4,55,35,4,39,64
34,3,10,19,37,6,32,40,39,2,2
21,16,49,40,35,19,42,15,32,20,66
80,36,49,16,40,31,14,46,21,19,42
44,43,24,40,1,3,55,45,42,42,35
49,9,15,46,48,40,17,63,18,28,89
1,42,9,39,37,28,78,98,16,39,11
36,48,11,25,45,47,85,17,22,18,48
70,6,30,36,22,1,33,84,38,28,46
70,27,23,32,13,12,72,36,0,42,65
53,11,15,47,39,46,93,86,33,3,100
77,23,41,11,3,6,26,78,41,19,56
6,46,20,10,49,9,62,36,34,37,52
80,24,31,43,37,37,90,94,2,22,12
45,5,30,28,17,37,38,86,39,27,42
8,2,36,18,27,4,35,18,32,11,99
68,40,16,19,49,19,56,89,18,44,77
1,27,3,29,16,44,69,3,0,22,34
55,27,5,33,10,29,38,53,49,21,53
51,38,36,7,30,4,33,41,17,37,78
26,15,3,29,10,28,60,80,45,3,59
33,40,3,13,22,33,66,64,39,43,78
39,5,8,26,0,2,84,22,18,46,40
83,46,5,18,4,5,14,39,29,14,50
97,21,19,8,10,15,35,49,35,32,57
13,49,50,25,39,20,36,41,32,20,94
83,34,23,32,18,44,82,8,40,45,5
80,25,2,15,24,49,97,48,17,22,58
2,5,47,25,16,15,36,21,30,4,40
35,11,42,22,33,36,55,29,35,1,93
1,35,17,49,13,43,90,38,7,6,18
23,27,50,27,23,15,8,6,2,9,85
27,43,0,46,32,47,79,89,34,50,26
52,24,5,20,16,14,67,25,17,9,85
23,27,8,36,45,31,64,98,50,9,19
52,43,39,5,49,42,43,71,48,3,20
11,34,33,28,27,42,11,4,50,8,90
52,3,13,0,9,27,89,74,25,15,26
0,50,1,25,12,1,53,82,8,3,61
70,19,4,21,21,49,60,2,9,3,81
22,28,30,10,29,38,66,58,9,12,26
44,17,7,3,3,28,95,1,44,50,61
41,10,27,13,37,39,5,74,47,40,1
6,45,11,50,37,20,32,15,4,22,17
9,31,15,19,28,2,5,89,17,38,45
59,23,7,14,47,23,55,69,19,2,11
21,26,12,38,46,35,80,58,38,19,73
44,5,44,32,0,11,88,63,43,39,30
93,0,21,21,46,32,87,6,50,44,13
61,22,26,23,39,2,62,83,46,22,86
22,18,40,47,5,40,70,39,1,17,68
61,4,37,17,44,26,17,29,40,20,95
87,48,10,39,4,45,57,76,49,23,37
5,1,48,35,43,45,50,75,24,19,30
91,26,29,27,43,7,12,82,10,19,94
32,38,50,44,1,25,27,59,49,9,5
85,0,29,11,21,30,29,93,17,39,11
61,38,12,30,47,19,85,19,23,45,12
99,22,1,20,8,49,54,13,17,38,96
54,38,28,41,50,29,31,33,33,14,55
13,18,44,46,42,2,62,41,12,21,52
66,43,45,2,34,23,64,68,26,23,49
2,3,41,4,19,13,0,94,7,38,94
71,4,34,16,0,50,30,13,39,33,50
95,41,30,48,18,45,68,78,5,12,65
19,18,45,29,45,45,85,24,2,1,27
45,49,17,31,46,49,42,72,7,17,76
87,2,31,12,13,10,40,69,20,31,83
17,19,24,43,18,39,53,75,36,0,33
33,17,3,37,49,11,37,64,19,3,11
53,37,23,16,14,36,91,52,8,32,84
69,50,24,11,48,7,36,1,3,24,41
25,39,10,30,2,36,60,100,45,32,56
31,13,24,47,28,22,69,97,16,47,81
17,16,50,6,49,43,73,33,23,15,12
45,34,21,2,38,14,62,41,39,27,34
95,40,4,32,37,45,3,8,36,14,96
34,36,45,39,39,42,9,84,14,20,43
9,20,41,4,46,0,89,9,17,11,83
81,15,43,17,35,19,1,99,6,44,63
49,6,29,2,11,21,46,13,10,5,42
96,18,29,49,40,25,92,65,27,50,40
26,46,43,50,21,47,80,54,3,37,71
15,26,26,48,21,33,60,63,5,10,9
38,44,34,40,50,2,63,1,9,4,27
59,23,42,29,37,20,80,82,15,12,19
42,29,26,40,48,27,6,57,5,45,99
32,50,47,17,44,8,51,59,39,50,40
60,20,17,43,20,40,47,14,41,42,13
5,13,21,39,27,38,44,19,37,45,12
56,24,18,45,45,33,47,38,49,29,19
5,2,5,36,9,14,2,62,5,47,82
84,4,30,1,10,45,21,77,21,17,94
11,49,31,3,8,13,63,65,0,21,17
76,11,10,43,10,43,81,99,11,18,42
53,4,21,44,44,32,7,95,11,50,4
46,42,41,49,42,4,13,0,34,50,56
6,40,1,12,39,30,15,27,37,42,89
17,39,19,31,0,20,60,20,8,41,34
14,2,46,50,40,16,51,48,1,26,49
50,36,27,15,21,31,46,42,1,31,74
33,44,6,41,14,15,69,72,29,27,9
13,21,0,13,4,14,73,21,50,26,28
9,12,11,12,6,50,53,78,24,46,94
7,38,29,26,40,18,71,26,13,24,27
7,48,46,39,39,27,88,50,25,28,54
50,44,19,9,48,44,30,44,10,48,90
5,34,19,26,26,21,60,53,13,6,11
35,28,35,42,9,7,78,75,3,46,93
