user_id,location,isbn,rating,book_title,book_author,year_of_publication,publisher
81368,"mesa, arizona, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
82234,"boise, idaho, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
82968,"edmonton, alberta, canada",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
83135,"auburn, new york, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
83496,"westfield, new jersey, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
84050,"portland, oregon, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
84427,"ballwin, missouri, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
84940,"white bear lake, minnesota, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
85093,"racine, wisconsin, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
85526,"victoria, british columbia, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
85656,"cottage grove, oregon, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
86145,"alexandria, virginia, usa",804106304,6,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
86202,"sydney, new south wales, australia",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
87093,"vancouver, british columbia, canada",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
87555,"lexington, kentucky, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
87746,"wallingford, connecticut, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
88873,"san marcos, texas, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
89207,"gateshead, england, united kingdom",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
89585,"la mesa, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
89851,"warminster, pennsylvania, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
90883,"sacramento, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
91405,"warner robins, georgia, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
91633,"french camp, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
91754,"portland, oregon, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
91832,"miami, florida, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
91931,"new westminster, british columbia, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
93046,"fallon, nevada, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
93092,"sherwood park, alberta, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
93363,"farmington hills, michigan, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
93855,"hartford, connecticut, usa",804106304,6,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
94737,"palm bay, florida, usa",804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
95193,"bellingham, washington, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
95741,"guelph, ontario, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
96009,"palmyra, virginia, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
96054,"ottawa, ontario, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
96357,"aiken, south carolina, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
96611,"shippensburg, pennsylvania, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
97055,"toronto, ontario, canada",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
98078,"rochester, michigan, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
98356,"west blocton, alabama, usa",804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
98484,"west point, new york, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
98741,"fairbanks, alaska, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
99946,"chicago, illinois, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
101029,"kingston, ontario, canada",804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
101803,"chicago, illinois, usa",804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
101851,"keizer, oregon, usa",804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
102034,"eau claire, wisconsin, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
102967,"olympia, washington, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
104113,"springfield, missouri, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
104255,"pacifica, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
105054,"edmonton, alberta, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
105374,"montreal, quebec, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
105536,"belleville, new jersey, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
105979,"oakland, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
106225,"chicago, illinois, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
106273,"paducah, kentucky, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
106946,"salt lake city, utah, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
107383,"davenport, iowa, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
108285,"appleton, wisconsin, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
108772,"qualicum beach, , canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
110349,"sioux city, iowa, usa",804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
110912,"milpitas, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
111228,"lisle, new york, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
111749,"edmonton, alberta, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
111947,"albuquerque, new mexico, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
112026,"lakewood, washington, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
112881,"kitchener, ontario, canada",804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
113155,"san jose, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
113519,"pleasanton, california, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
114217,"petaling jaya, selangor, malaysia",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
114615,"baltimore, maryland, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
115120,"sherman oaks, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
116499,"coral springs, florida, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
116810,"mooresville, north carolina, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
117131,"toronto, ontario, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
117241,"munich, bavaria, germany",804106304,5,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
120187,"arvada, colorado, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
121171,"st. louis, missouri, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
122793,"omemee, ontario, canada",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
122958,"mesquite, texas, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
123056,"halifax, nova scotia, canada",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
123981,"phoenix, arizona, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
124259,"boulder, colorado, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
124597,"brights grove, ontario, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
125039,"lafayette, indiana, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
125411,"louisville, kentucky, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
125519,"irvine, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
125774,"tehran, tehran, iran",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
125928,"glendale heights, illinois, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
126127,"burnaby, british columbia, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
126492,"westmont, illinois, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
126903,"lancaster, pennsylvania, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
127668,"garland, texas, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
127914,"anchorage, alaska, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
128325,"toledo, ohio, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
128696,"southampton, england, united kingdom",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
129474,"fife. wa, ,",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
129851,"philadelphia, pennsylvania, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
130571,"summerville, south carolina, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
131046,"ellington, connecticut, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
131154,"soddy-daisy, tennessee, usa",804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
132572,"dartmouth, nova scotia, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
135045,"spring, texas, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
135149,"ft. pierce, florida, usa",804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
135763,"rapid city, south dakota, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
136093,"boise, idaho, usa",804106304,4,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
136205,"crest hill, illinois, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
137589,"enterprise, oregon, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
138198,"edmonton, alberta, canada",804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
138844,"winnipeg, manitoba, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
138878,"steamboat springs, colorado, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
139620,"san francisco, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
140223,"somerville, massachusetts, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
140555,"vancouver, british columbia, canada",804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
141704,"los angeles, california, usa",804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
141902,"newport news, virginia, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
142024,"st albert, alberta, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
142823,"san diego, california, australia",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
142970,"l mesa, california, usa",804106304,6,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
143211,"greenbelt, maryland, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
143253,"dyersburg, tennessee, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
143415,"bellingham, washington, usa",804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
143968,"wesley chapel, florida, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
144038,"columbia, missouri, usa",804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
144151,"harrison, tennessee, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
144555,"northbrook, illinois, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
144864,"fredericton, new brunswick, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
146113,"cary, north carolina, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
146517,"istanbul, istanbul, turkey",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
146855,"fargo, north dakota, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
147141,"portland, oregon, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
147224,"mechanicsburg, pennsylvania, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
148028,"decatur, texas, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
148123,"calgary, alberta, canada",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
148671,"calgary, alberta, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
150661,"scottsdale, arizona, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
151634,"berkeley, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
152946,"lisbon, lisbon, portugal",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
153211,"toronto, ontario, canada",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
153322,"york, ,",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
153662,"ft. stewart, georgia, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
154465,"albany, california, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
154975,"dallas, texas, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
155014,"las cruces, new mexico, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
155147,"seattle, washington, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
157273,"dripping springs, texas, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
157594,"vancouver, british columbia, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
158033,"riverside, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
158254,"asheville, north carolina, usa",804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
158258,"tucson, arizona, usa",804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
158509,"portland, oregon, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
158559,"san diego, california, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
159647,"high prairie, alberta, canada",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
159847,"utrecht, , netherlands",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
161993,"marysville, washington, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
162028,"clark, new jersey, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
162564,"marietta, georgia, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
162590,"n/a, british columbia, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
162827,"seattle, washington, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
162968,"cornwall, ontario, canada",804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
164533,"sitges, barcelona, spain",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
166123,"cortez, colorado, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
166581,"rogers, arkansas, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
166596,"greenwood, british columbia, canada",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
167471,"milton, ontario, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
167692,"victoria, british columbia, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
168804,"santa rosa, california, usa",804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
169699,"vadnais heights, minnesota, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
170722,"edmonton, alberta, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
171118,"toronto, ontario, canada",804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
173415,"chicago, illinois, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
173679,"regensburg, bavaria, germany",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
174304,"st. louis, missouri, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
174509,"new london, ohio, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
175185,"nanaimo, british columbia, canada",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
175805,"toronto, ontario, canada",804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
176161,"vancouver, british columbia, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
177072,"moberly, missouri, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
177660,"lille, nord, france",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
178181,"bloomfield hills, michigan, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
178667,"freehold, new jersey, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
178674,"philadelphia, pennsylvania, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
178920,"san francisco, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
179534,"pasadena, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
179978,"perry, new york, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
180957,"adelaide, south australia, australia",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
181223,"windham, new hampshire, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
181479,"london, ontario, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
181691,"chicago, illinois, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
181944,"south windsor, connecticut, usa",804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
