MAL_ID,Name,Score,,,,,,
41341,Sword Art Online: Alicization - War of Underworld Recap,6.81,,,,,,
41345,Noblesse,6.83,,,,,,
41349,Ooya-san to Boku,4.4,,,,,,
41353,The God of High School,7.07,,,,,,
41360,ARP Backstage Pass: Celebrate Good Time - Short Stories,5.37,,,,,,
41361,Eiga Daisuki Pompo-san (Movie),4.4,,,,,,
41364,One Room Third Season,6.46,,,,,,
41370,Sex Friend Osananajimi: Shojo to Doutei wa Hazukashii tte Minna ga Iu kara - The Animation,6.61,,,,,,
41372,Senyoku no Sigrdrifa,6.48,,,,,,
41375,Meltys Quest,6.07,,,,,,
41379,Kimi wa Kanata,4.4,,,,,,
41380,100-man no Inochi no Ue ni Ore wa Tatteiru,6.45,,,,,,
41381,Garugaku.: Sei Girls Square Gakuin,4.42,,,,,,
41383,Obake Zukan,4.4,,,,,,
41384,Norimono Man: Mobile Land no Car-kun,4.4,,,,,,
41389,Tonikaku Kawaii,7.96,,,,,,
41392,Urasekai Picnic,6.53,,,,,,
41396,Yuutousei Ayaka no Uraomote,6.67,,,,,,
41397,Shihai no Kyoudan,6.4,,,,,,
41399,Katarina Nounai Kaigi,5.74,,,,,,
41401,TV Yarou Nanaana: Kaibutsu Kraken wo Oe!,6.02,,,,,,
41402,Mairimashita! Iruma-kun 2nd Season,4.4,,,,,,
41404,Neko Neko Nihonshi 5th Season,4.4,,,,,,
41405,Bakugan: Armored Alliance,5.29,,,,,,
41409,Wushen Zhuzai,7.1,,,,,,
41412,Corocoro Coronya,4.4,,,,,,
41416,Konglong Baobei Zhi Longshen Yongshi,4.4,,,,,,
41421,Kyouryuu Shoujo Gauko 2nd Season,6.3,,,,,,
41426,Watanuki-san Chi to,4.4,,,,,,
41431,Daredemo Nai Monster,4.4,,,,,,
41433,Akudama Drive,7.75,,,,,,
41439,Beyblade Burst Sparking,6.3,,,,,,
41440,"Anoyo no Subete wa, Obake-gumi!",4.4,,,,,,
41443,Shiri Play,4.4,,,,,,
41444,Enyogu,4.4,,,,,,
41445,Sasurai Zou-san,4.4,,,,,,
41446,Fusuma 2,4.4,,,,,,
41447,Reinbou,4.4,,,,,,
41448,Truth,4.4,,,,,,
41449,A Sea Doesn't Tell Much,4.4,,,,,,
41450,Big Hits! (Yoriko Mizushiri),4.4,,,,,,
41451,Umi,4.4,,,,,,
41452,Mizushiri Yoriko no Yorinuki Yoriko-san,4.4,,,,,,
41453,Noctambulist,4.4,,,,,,
41454,Eizouken Mini Anime,5.56,,,,,,
41456,"Sentouin, Hakenshimasu!",4.4,,,,,,
41457,86,4.4,,,,,,
41458,Origami Ninja Koyankinte,4.4,,,,,,
41459,Taberu Hitotachi,4.4,,,,,,
41460,Kore ga Masakano Are Deshita: Wakamono no Shoushisha Higai,4.4,,,,,,
41461,Date A Live IV,4.4,,,,,,
41462,BanG Dream! Film Live 2nd Stage,4.4,,,,,,
41466,Kyojinzoku no Hanayome,5.19,,,,,,
41467,Bleach: Sennen Kessen-hen,4.4,,,,,,
41468,Burn the Witch,7.18,,,,,,
41470,Micchiri Wanko! Animation,4.4,,,,,,
41471,Kiniro Mosaic: Thank You!!,4.4,,,,,,
41475,Hulu Xiao Jin Gang,4.4,,,,,,
41477,Man with a Mission The Animation,4.4,,,,,,
41480,Destiny Child,5.71,,,,,,
41481,Nana Song,4.4,,,,,,
41485,Sarashimono,4.4,,,,,,
41487,Tensei shitara Slime Datta Ken 2nd Season Part 2,4.4,,,,,,
41488,Tensura Nikki: Tensei shitara Slime Datta Ken,4.4,,,,,,
41489,It's Marey O'Clock Now!,4.4,,,,,,
41490,Kai Ten Ryo Kou Ki with Tavito Nanao,4.4,,,,,,
41491,Nanatsu no Taizai: Fundo no Shinpan,7.16,,,,,,
41494,Feng Shen Bang Chuanqi,4.4,,,,,,
41495,Gravity (2019),4.4,,,,,,
41496,Koi Nobori,4.4,,,,,,
41497,Fate/Grand Order: Shuukyoku Tokuiten - Kani Jikan Shinden Solomon,4.4,,,,,,
41500,Cobalt Memories,4.4,,,,,,
41503,Jintian Kaishi Zuo Mingxing 2nd Season,4.4,,,,,,
41504,Kaibutsu-kun (1980) Specials,4.4,,,,,,
41505,Pianoman Trailer,5.5,,,,,,
41509,Qing Chi Hong Xiaodou Ba! 3rd Season,4.4,,,,,,
41511,Ma La Nu Pei,6.9,,,,,,
41512,Kutsujoku 2 The Animation,6.25,,,,,,
41514,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu. II,4.4,,,,,,
41519,Monster Strike the Movie: Lucifer - Zetsubou no Yoake,4.4,,,,,,
41520,Show by Rock!! Stars!!,6.73,,,,,,
41521,WIXOSS Diva(A)Live,5.33,,,,,,
41522,Washimo 8th Season,4.4,,,,,,
41528,Xing Chen Bian: Yu Li Cang Hai,7.38,,,,,,
41529,Duel Masters King,4.4,,,,,,
41530,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden (TV) 2nd Season,4.4,,,,,,
41531,Hataraku Saibou Black,6.52,,,,,,
41534,Sonna Yoru,4.4,,,,,,
41535,Natsu no Niwa,4.4,,,,,,
41541,Kimi no Machi nimo Ame wa Furu no Kai?,4.4,,,,,,
41542,Windows Tablet no Uta,4.4,,,,,,
41545,Ogaki Matsuri ni Ikou yo!,4.4,,,,,,
41546,Ninja Box 3rd Season,4.4,,,,,,
41547,Ninjala Episode 0,6.03,,,,,,
41549,Majutsushi Orphen Hagure Tabi: Tennin no Isan,6.11,,,,,,
41555,Aikatsu on Parade! (ONA),6.39,,,,,,
41556,Maiko-san Chi no Makanai-san,4.4,,,,,,
41558,Asatir: Mirai no Mukashi Banashi,5.9,,,,,,
41564,Hentatsu (TV) Recap,4.4,,,,,,
41567,Isekai Quartet 3,4.4,,,,,,
41568,ARP Backstage Pass Special,5.87,,,,,,
41570,Kirameki Inokori Daisensou,6.55,,,,,,
41573,Majutsushi Orphen Hagure Tabi: Kimluck-hen,6.22,,,,,,
41574,Guraburu!,5.66,,,,,,
41586,number24 Recap,5.92,,,,,,
41587,Boku no Hero Academia 5th Season,4.4,,,,,,
41589,Tokyo Mew Mew New ♡,4.4,,,,,,
41590,Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna - Manner Movie,7.29,,,,,,
41595,Tiger & Bunny 2,4.4,,,,,,
41609,Himitsukessha Taka no Tsume Six: Shimane wa Yatsura Da,4.4,,,,,,
41611,Wan Sheng Jie,7.93,,,,,,
41619,Munou na Nana,7.33,,,,,,
41622,Yogishayo Isoge,4.4,,,,,,
41623,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,4.4,,,,,,
41632,Wang Gu Shenhua Zhi Tian Xuanzhe,4.4,,,,,,
41633,Best Friend,4.4,,,,,,
41634,Puso Ni Comi: Okawari,4.4,,,,,,
41635,Zhu Zhu Xia: Jing Su Xiao Yingxiong,4.4,,,,,,
41638,Bite-Choicar,4.4,,,,,,
41646,Saibou no Fushigi,4.4,,,,,,
41651,Mushiba no Kodomo no Tanjoubi,4.4,,,,,,
41656,Jigueseo Chikyuu no Sora no Shita de,4.4,,,,,,
41659,Kabukichou Sherlock OVA,6.65,,,,,,
41660,Yesterday wo Utatte: Haishin-ban Episode,6.66,,,,,,
41663,Natsuyasumi no Osakana,4.4,,,,,,
41664,Papa to Rusuban,4.4,,,,,,
41667,Monkateu,4.4,,,,,,
41673,Oshiri no Yama wa Everest,4.4,,,,,,
41674,Aria the Crepuscolo,4.4,,,,,,
41684,Oka Shika Chika Ika Saka,4.4,,,,,,
41685,Kaze no Organ,4.4,,,,,,
41686,Zo Zo Zo Zombie-kun (TV),4.4,,,,,,
41688,Toutotsu ni Egypt Shin,6.52,,,,,,
41691,Ushichichi Tabehoudai! The Animation,5.51,,,,,,
41694,Hataraku Saibou Black (TV),7.57,,,,,,
41707,Chanto Kao ni Kaite Aru,4.4,,,,,,
41708,Free,4.4,,,,,,
41709,Ibitsu,4.4,,,,,,
41710,Genjitsu Shugi Yuusha no Oukoku Saikenki,4.4,,,,,,
41714,Soukyuu no Fafner: Dead Aggressor - The Beyond Part 3,4.4,,,,,,
41722,Ringo no Uta,4.4,,,,,,
41727,Iroha Matsuri,4.4,,,,,,
41729,Nichiyoubi no Shokuji,4.4,,,,,,
41734,Jintai no Survival!,4.4,,,,,,
41739,Jungle Dance,4.4,,,,,,
41744,365-nichi no Love Song,4.4,,,,,,
41745,An Instant,4.4,,,,,,
41750,Koukaku Kidoutai: SAC_2045 2nd Season,4.4,,,,,,
41759,Sora Tobu Kujira,4.4,,,,,,
41762,Tenchi Souzou Design-bu,6.76,,,,,,
41766,Hitotsu no Doa,4.4,,,,,,
41768,Yakou,6.46,,,,,,
41769,Nautilus,6.59,,,,,,
41776,Oshiri Tantei 2nd Season,4.4,,,,,,
41777,Oshiri Tantei 3rd Season,4.4,,,,,,
41778,Oshiri Tantei 4th Season,4.4,,,,,,
41780,BanG Dream! Movie: Episode of Roselia - I: Yakusoku,4.4,,,,,,
41781,BanG Dream! Movie: Episode of Roselia - II: Song I Am.,4.4,,,,,,
41782,BanG Dream! Movie: Poppin' Dream!,4.4,,,,,,
41783,Iwa Kakeru!: Sport Climbing Girls,6.49,,,,,,
41785,Ze Tian Ji 5th Season,6.82,,,,,,
41793,Hajimete no Orusuban,6.05,,,,,,
41794,Natsu ga Owaru made The Animation,5.91,,,,,,
41795,Kohakuiro no Hunter The Animation,6.13,,,,,,
41796,Omukaisan,4.4,,,,,,
41797,Kangaeru Jikan,4.4,,,,,,
41802,Wan Jie Chun Qiu,6.41,,,,,,
41807,Get Up! Get Live! #Geragera,4.4,,,,,,
41808,Shining Star: Saeroun Luna-Queen-ui Tansaeng!,4.4,,,,,,
41812,Megami-ryou no Ryoubo-kun.,4.4,,,,,,
41813,Kaijuu Step Wandabada 2nd Season,4.4,,,,,,
41822,Moldiver Ex,4.4,,,,,,
41824,Soukou Seiki Ysphere: Ingyaku no Sennou Kaizou,5.73,,,,,,
41833,Kyuuketsuki Sugu Shinu,4.4,,,,,,
41834,King's Raid: Ishi wo Tsugumono-tachi,5.58,,,,,,
41842,Shin Tennis no Ouji-sama: Hyoutei vs. Rikkai - Game of Future,4.4,,,,,,
41848,Isekai Harem Monogatari,7.59,,,,,,
41851,The Girl and the Monster,4.4,,,,,,
41852,Teienu Theater in Kobe Opening,4.4,,,,,,
41853,Ievan Polkka,5.28,,,,,,
41854,Sita Wihayeo,4.4,,,,,,
41877,Kamiarizuki no Kodomo,4.4,,,,,,
41884,Ling Jian Zun 4th Season,6.85,,,,,,
41899,Ore dake Haireru Kakushi Dungeon,6.47,,,,,,
41911,Hanyou no Yashahime: Sengoku Otogizoushi,6.86,,,,,,
41912,Gu Xiong,4.4,,,,,,
41913,Wuxian Shaonu 48,4.4,,,,,,
41915,Zuihou de Zhaohuan Shi,4.4,,,,,,
41916,You Yao,6.82,,,,,,
41917,Min Diao Ju Yi Wen Lu,6.7,,,,,,
41918,Juan Siliang,4.4,,,,,,
41919,Mo Du Zhe,4.4,,,,,,
41920,Dahua Zhi Shaonian You,4.4,,,,,,
41923,Yi Nian Yong Heng,7.27,,,,,,
41926,Sputnik da One,4.4,,,,,,
41930,Kamisama ni Natta Hi,6.86,,,,,,
41939,Halzion,4.4,,,,,,
41945,Kizuna (2014),4.4,,,,,,
41946,Shuumatsu no Harem,4.4,,,,,,
41951,Mukashi Keibanashi 2nd Season,4.4,,,,,,
42004,Syupeo Sikeulis,4.4,,,,,,
42008,Kin no Makiba,4.4,,,,,,
42009,Kin no Makiba (Music),4.4,,,,,,
42012,Kaze wa Fuiteru ka?,6.04,,,,,,
42013,Man with a Mission Animated Short Movie,4.4,,,,,,
42014,Kowasugimasu.,4.4,,,,,,
42015,Kuku★Nenbutsu,4.4,,,,,,
42030,Fate/kaleid liner Prisma☆Illya Movie: Licht - Namae no Nai Shoujo,4.4,,,,,,
42031,Muramata-san no Himitsu,6.38,,,,,,
42033,Jingju Mao,4.4,,,,,,
42042,Ojisan to Sakana,4.4,,,,,,
42044,Minegishi-san wa Ootsu-kun ni Tabesasetai,6.25,,,,,,
42047,Sema Kuruoshii Ie,4.4,,,,,,
42048,Succubus Stayed Life The Animation,6.93,,,,,,
42054,Chou Futsuu Toshi Kashiwa Densetsu,4.4,,,,,,
42055,Chou Futsuu Toshi Kashiwa Densetsu Z,4.4,,,,,,
42057,Kyoshin to Hyouka no Shiro,5.69,,,,,,
42061,Ichiman,4.4,,,,,,
42068,Utau Soccer Panda Mifanda,4.4,,,,,,
42070,Tian Yu 2nd Season: Cang Gu Zhi Ban,4.4,,,,,,
42071,Yuuki Yuuna wa Yuusha de Aru Churutto!,4.4,,,,,,
42072,Kenja no Deshi wo Nanoru Kenja,4.4,,,,,,
42074,"Gon Movie: Gon, the Little Fox",4.4,,,,,,
42076,Inochi no Tabekata,7.69,,,,,,
42078,Hakugin,6.7,,,,,,
42082,Yi Shijie Zhongyao Pu,6.13,,,,,,
42090,Taeko no Nichijou 2nd Season,4.4,,,,,,
42091,Shingeki no Kyojin: Chronicle,7.68,,,,,,
42104,Gisoku no Moses,6.48,,,,,,
42105,Tetopettenson (2009),4.4,,,,,,
42106,Jiang Ziya,7.11,,,,,,
42109,Kabushikigaisha Global Market CMs,4.4,,,,,,
42111,Mouretsu 50 Ototarou,4.4,,,,,,
42121,Kanashimi no Kodomo-tachi,4.4,,,,,,
42129,Bem Movie: Become Human,6.83,,,,,,
42132,Beng Huai Xinghe,4.4,,,,,,
42136,Pokemon Diamond & Pearl Atsumare! Pokemon Planet Center,6.35,,,,,,
42141,Kanojo ga Yatsu ni Idakareta Hi,5.89,,,,,,
42142,X-Men Openings,4.4,,,,,,
42143,Aya to Majo,5.95,,,,,,
42144,Jingju Mao Zhi Xinnian de Maoxian,4.4,,,,,,
42145,Hulaing Babies Aratame: Staying Babies,4.4,,,,,,
42146,Jingju Mao Zhi Cheng Feng Polang,4.4,,,,,,
42147,Jingju Mao Zhi Jiaota Shidi,4.4,,,,,,
42148,Xin Jue,4.4,,,,,,
42149,Qiang Shen Ji: Tegong Shijie Pian,4.4,,,,,,
42151,Qiang Shen Ji: Xuezu Mishi Pian,4.4,,,,,,
42156,Zetsubou Funsai Shoujo ∞ Amida,6.55,,,,,,
42158,Wangu Xian Qiong IV: Yin Yue Cheng Pian,4.4,,,,,,
42161,Zuruggu to Mimikkyu,6.66,,,,,,
42163,Arknights,4.4,,,,,,
42168,BIGOTRE Capture Mission,4.4,,,,,,
42170,Mottainai Baasan,4.4,,,,,,
42172,Dase! Ikevo Gakuen,4.4,,,,,,
42176,Huyao Xiao Hongniang: Jin Chenxi,6.98,,,,,,
42178,Mi Bao Zhi Guo,4.4,,,,,,
42179,Lalalacoco II,4.4,,,,,,
42181,Shingata Jii (5-daime) LT-AM-3501,4.4,,,,,,
42183,San Jian Hao Zhi Ban Mian Ren,4.4,,,,,,
42187,Wu Shang Shen Di,7.11,,,,,,
42191,RGB Adventure Recaps,4.4,,,,,,
42192,Edens Zero,4.4,,,,,,
42194,Katarina to Manabou,5.81,,,,,,
42199,We are Bulletproof: The Eternal,4.4,,,,,,
42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,8.64,,,,,,
42205,Shaman King (2021),4.4,,,,,,
42206,Nu Wushen de Canzhuo II,6.82,,,,,,
42208,Oshiri Mae Man,4.4,,,,,,
42209,Xixing Ji Zhi Zaijian Wukong,4.4,,,,,,
42211,Original Eigakan Manner Eizou,4.4,,,,,,
42214,Kongjwi & Patjwi,4.4,,,,,,
42215,Ujudaejang Aekkunun,4.4,,,,,,
42220,Condom Battler Gorou,5.51,,,,,,
42223,Oujo & Onna Kishi W Do Gehin Roshutsu,5.75,,,,,,
42224,Shikiyoku Infinite,6.39,,,,,,
42228,Junkers Come Here Pilot Film,4.4,,,,,,
42233,Suirin: Karma (Ni),4.4,,,,,,
42234,Ringo to Shoujo,4.4,,,,,,
42238,Ani ni Tsukeru Kusuri wa Nai! 4,7.49,,,,,,
42246,S=13,4.4,,,,,,
42247,Oumagatoki,4.4,,,,,,
42248,Eizou (Kage),4.4,,,,,,
42249,Tokyo Revengers,4.4,,,,,,
42250,Bungou Stray Dogs Wan!,7.74,,,,,,
42256,Tonbo,4.4,,,,,,
42257,Gavora,4.4,,,,,,
42258,Spin,4.4,,,,,,
42260,Ninja Collection,3.84,,,,,,
42262,Enoshimans Spin-off: Kurage no Soudan,4.4,,,,,,
42263,Konglong Baobei Zhi Longshen Yongshi 2,4.4,,,,,,
42264,Konglong Baobei Zhi Longshen Yongshi 3,4.4,,,,,,
42266,Wu Dong Qian Kun 2nd Season,7.6,,,,,,
42267,Dubu Xiaoyao,6.43,,,,,,
42268,Shouxi Yu Ling Shi,6.52,,,,,,
42271,Line,4.4,,,,,,
42272,Karasu,4.4,,,,,,
42274,Kidou,4.4,,,,,,
42275,Miminari,4.4,,,,,,
42276,Rain: Memory of Cloud. 1,4.4,,,,,,
42277,Yellow Fish,4.4,,,,,,
42278,The Third Eye,4.4,,,,,,
42279,Wind,4.4,,,,,,
42280,Lotus,4.4,,,,,,
42281,Zap Cat,4.4,,,,,,
42282,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X,4.4,,,,,,
42284,Yuan Long,7.27,,,,,,
42285,Shi Zhi Ge: Hua Yu Yan De Kuangxiang Shi,4.4,,,,,,
42286,Heukkkokdujanggun,4.4,,,,,,
42290,Ling Long: Incarnation Part 2,7.35,,,,,,
42291,Xian Feng Jian Yu Lu,4.4,,,,,,
42293,Qiang Shen Ji: Shenhai Xianluo Pian,4.4,,,,,,
42295,Fushigi Dagashiya: Zenitendou,4.4,,,,,,
42296,Fushigi Dagashiya: Zenitendou Movie - Tsuri Taiyaki,4.4,,,,,,
42302,Da Wang Bu Gaoxing 2,4.4,,,,,,
42307,Subarashiki Kono Sekai The Animation,4.4,,,,,,
42310,Cyberpunk: Edgerunners,4.4,,,,,,
42314,Who Am I?,4.4,,,,,,
42317,Cosmos Trailer,4.4,,,,,,
42319,Mei Chuxi de Yinyangshi Yijia 2,4.4,,,,,,
42320,Liu Yi Chuanqi,4.4,,,,,,
42321,Battle Athletess Daiundoukai ReSTART!,4.4,,,,,,
42323,Nanjung Ilgi,4.4,,,,,,
42324,Uwaki to Honki The Animation,6.44,,,,,,
42328,Represent Chikyuu Korabo Anime,4.4,,,,,,
42330,Sansan de Ezuoju Chufang,4.4,,,,,,
42331,Renlei Bowuguan,4.4,,,,,,
42332,Mengyou Dunhuang,4.4,,,,,,
42333,Qing Chi Hong Xiaodou Ba! 4th Season,4.4,,,,,,
42340,Meikyuu Black Company,4.4,,,,,,
42343,Uchuu no Kishi Tekkaman Blade II: Virgin Memory,4.4,,,,,,
42344,"Ame wo Matsu,",7.63,,,,,,
42345,Get Up! Get Live! #GeraGera Episode 0,4.4,,,,,,
42346,Hakata Bus Terminal Gorou,4.4,,,,,,
42347,Hakata Bus Terminal Blues,4.4,,,,,,
42351,Senpai ga Uzai Kouhai no Hanashi,4.4,,,,,,
42354,Fusuma no Oku,4.4,,,,,,
42357,Dai 13-kai Indies Anime Festa OP,4.4,,,,,,
42358,Real Koke-kun,4.4,,,,,,
42359,Zhen Hun Jie: Bei Luo Shi Men Pian Part 2,4.4,,,,,,
42361,"Ijiranaide, Nagatoro-san",4.4,,,,,,
42364,Re:Zero kara Hajimeru Break Time 2nd Season,7.12,,,,,,
42366,Yasai no Yousei: N.Y. Salad The Movie,4.4,,,,,,
42367,Yasai no Yousei: N.Y. Salad Special,4.4,,,,,,
42372,Xiao Hua Xian 4th Season: Shou Hu Tian Shi 2,4.4,,,,,,
42373,Xiao Hua Xian 5th Season: Si Shi Huayu - Chun Xia,4.4,,,,,,
42378,We Two,4.4,,,,,,
42380,Re:I Am,6.28,,,,,,
42381,Yuki no Furu Machi,4.4,,,,,,
42383,Konbini Shoujo Z,4.4,,,,,,
42385,The iDOLM@STER Million Live!,4.4,,,,,,
42387,"Hataraku Saibou!!: Saikyou no Teki, Futatabi. Karada no Naka wa ""Chou"" Oosawagi!",7.18,,,,,,
42391,Osomatsu-san 3rd Season,7.42,,,,,,
42392,Grisaia: Phantom Trigger The Animation - Stargazer,6.9,,,,,,
42395,Shakunetsu Kabaddi,4.4,,,,,,
42414,Eternity: Shinya no Nurekoi Channel ♡,5.58,,,,,,
42422,Healin' Good♡Precure Movie: Yume no Machi de Kyun! Tto GoGo! Dai Henshin!!,4.4,,,,,,
42423,Date A Bullet: Nightmare or Queen,7.47,,,,,,
42429,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,4.4,,,,,,
42431,Kachou Fuugetsu,4.4,,,,,,
42432,Kyou kara Omoide,6.53,,,,,,
42433,Nemuri no Mori,4.4,,,,,,
42435,Polaris,4.4,,,,,,
42436,Kimi wo Matsu,4.4,,,,,,
42438,Everlasting Snow,4.4,,,,,,
42439,Mine,4.4,,,,,,
42442,Omoide wa Kireide,4.4,,,,,,
42443,Bai Gui Youeryuan,4.4,,,,,,
42444,Bai Gui Youeryuan 2nd Season,4.4,,,,,,
42445,Bai Gui Youeryuan 3rd Season,4.4,,,,,,
42446,Menghuan Shuyuan,4.4,,,,,,
42447,Menghuan Shuyuan: Youxue Ji,4.4,,,,,,
42448,Menghuan Shuyuan 3rd Season,4.4,,,,,,
42454,Fei Ren Zai 2nd Season,4.4,,,,,,
42455,Fei Ren Zai 3rd Season,4.4,,,,,,
42456,Wu Sheng Guan Gong,4.4,,,,,,
42457,Gonfu Tu Yu Cai Bao Gou,4.4,,,,,,
42458,Gonfu Tu Yu Cai Bao Gou 2nd Season,4.4,,,,,,
42460,Xing You Ji: Fengbao Famila 2,4.4,,,,,,
42463,Xiao Cangshu Di Di de Chi Bo Richang,4.4,,,,,,
42465,Guan Hai Ce Zhi Tie Qi Xiong Guan,4.4,,,,,,
42466,Hei Mao Jing Zhan Zhi Fei Cui Zhi Xing,4.4,,,,,,
42468,Zhandou Wang Zhi Jufeng Zhan Hun 5,4.4,,,,,,
42476,Detective Conan: The Burning Galactic Railway,4.4,,,,,,
42481,A Day Before Us,7.2,,,,,,
42482,Seizei Ganbare! Mahou Shoujo Kurumi 3rd Season,4.4,,,,,,
42483,Iikaereba,4.4,,,,,,
42484,Tsumamareru Koma,4.4,,,,,,
42485,Miao Xiansheng,4.4,,,,,,
42486,Shadowverse (TV) Recaps,5.76,,,,,,
42487,Runway de Waratte Mini Anime,5.66,,,,,,
42488,Wasureta Furi wo Shite,4.4,,,,,,
42491,Kamen Rider Zero-One: Short Anime - Everyone's Daily Life,4.4,,,,,,
42496,Douluo Dalu: Hao Tian Yang Wei,8.06,,,,,,
42497,Douluo Dalu: Qian Hua Xi Jin,8.15,,,,,,
42498,Douluo Dalu: Xiaowu Juebie,8.24,,,,,,
42500,Tadaima! Chibi Godzilla,4.4,,,,,,
42501,Hello Kitty no Kaguya-hime (2001),4.4,,,,,,
42506,World Witches Hasshin Shimasu!,5.97,,,,,,
42507,Mamoru Hikitsugu Watashitachi no Kurashi,4.4,,,,,,
42514,Anime Kapibara-san,6.48,,,,,,
42516,Cardfight!! Vanguard: overDress,4.4,,,,,,
42517,Ookami-san wa Taberaretai,5.61,,,,,,
42519,Bokutachi wa Benkyou ga Dekinai!: Chapel no Kane wa [X] wo Shukufuku Suru,7.32,,,,,,
42522,Saikyou Kamizmode!,4.4,,,,,,
42526,Teiketsu Bolt,4.4,,,,,,
42540,Pittarazu,4.4,,,,,,
42542,Pittarazu Gekijou Manner CM,4.4,,,,,,
42546,Hulaing Babies Aratame - Staying Babies: Chikyuu wo Mamore! Staying Babies with Yuusha Hayami-san,4.4,,,,,,
42547,U-turn wa Wakai Uchi ni Shiro!,4.4,,,,,,
42550,Huanji 45 Miao,4.4,,,,,,
42562,Kyokou Uranai,6.17,,,,,,
42563,Take It Easy,4.4,,,,,,
42568,Yakunara Mug Cup mo,4.4,,,,,,
42571,Dogeza de Tanondemita,5.72,,,,,,
42584,Showtime,4.4,,,,,,
42585,Black Cat,4.4,,,,,,
42587,Yuuki Yuuna wa Yuusha de Aru: Dai Mankai no Shou,4.4,,,,,,
42590,Mashiro no Oto,4.4,,,,,,
42591,Toshoshitsu no Kanojo: Seiso na Kimi ga Ochiru made - The Animation,5.38,,,,,,
42592,Kaa-chan no Tomodachi ni Shikotteru Tokoro Mirareta. The Animation,6.66,,,,,,
42593,Kesshouban: Eigakan e Iku,4.4,,,,,,
42600,Never Giving Up!,6.56,,,,,,
42601,Opette,4.4,,,,,,
42603,Boku no Hero Academia: Ikinokore! Kesshi no Survival Kunren,7.1,,,,,,
42612,Yume Miru Jump,4.4,,,,,,
42616,Curry to Ieba,4.4,,,,,,
42617,Tokimeki,4.4,,,,,,
42618,White Lily Light,4.4,,,,,,
42619,Jyou Jyou,4.4,,,,,,
42625,Heion Sedai no Idaten-tachi,4.4,,,,,,
42627,Peach Boy Riverside,4.4,,,,,,
42628,Mushi,4.4,,,,,,
42629,Yeon-ae Halujeon 2,7.39,,,,,,
42632,Yeon-ae Halujeon,7.27,,,,,,
42636,Tofu,4.4,,,,,,
42637,Don Pepe no Uta,4.4,,,,,,
42638,Tsuki no Fuusen,4.4,,,,,,
42639,Warabigami: Ten no Komoriuta,4.4,,,,,,
42640,Wan Sheng Jie 2,7.84,,,,,,
42641,Mulan: Heng Kong Chu Shi,4.4,,,,,,
42646,Tooi Sora,4.4,,,,,,
42649,Yuki Kagami,4.4,,,,,,
42650,Ame no Chi Special,4.4,,,,,,
42653,Aikatsu Planet!,6.35,,,,,,
42654,Robocar Poli 3,4.4,,,,,,
42656,Furusato,4.4,,,,,,
42657,Himitsukessha Taka no Tsume: Golden Spell,6.18,,,,,,
42658,Ninjala,4.4,,,,,,
42660,Robocar Poli 4,4.4,,,,,,
42662,Fanta Jiisan no Uta,4.4,,,,,,
42663,Fuusen,4.4,,,,,,
42666,Kankan Karasu,4.4,,,,,,
42668,Taisou Zamurai,7.27,,,,,,
42670,Princess Connect! Re:Dive Season 2,4.4,,,,,,
42672,Furimukeba Kaeru,4.4,,,,,,
42681,Bremen no Muppet Musician,4.4,,,,,,
42682,Beniimo Musume,4.4,,,,,,
42685,Dokyuu Hentai HxEros: HxEros Report,5.7,,,,,,
42690,Shiawase Kyou Ryuu Ondo,4.4,,,,,,
42697,Teinenpi Shoujo Heidi CMs,4.4,,,,,,
42698,Nissan Note x The World of Golden Eggs,4.4,,,,,,
42699,Microphone Soul Spinners: Kotodama Shoujo - Furikaeri Douga,4.4,,,,,,
42703,Sore wo Ai to Yobu dake,6.78,,,,,,
42714,Otona nya Koi no Shikata ga Wakaranee!,5.63,,,,,,
42717,Kaeru no Pickles: Kimochi no Iro,4.4,,,,,,
42722,Ofuroya-san e Tsuretette,4.4,,,,,,
42723,Deca-Dence: Install,6.36,,,,,,
42725,Sen no Hana Sen no Sora,4.4,,,,,,
42729,Xpice,4.4,,,,,,
42731,Kite,4.4,,,,,,
42733,My Graduation: Mirai,4.4,,,,,,
42736,Pocket no Naka de,4.4,,,,,,
42740,Ji Jia Shou Shen Zhi Baolie Feiche,4.4,,,,,,
42744,Deaerutte Ii ne,4.4,,,,,,
42745,Machikado Mazoku 2nd Season,4.4,,,,,,
42749,Watage no Osanpo,4.4,,,,,,
42750,Kono Sekai no Tanoshimikata: Secret Story Film,4.4,,,,,,
42754,"Hello Again, JoJo",4.4,,,,,,
42756,Oneshota The Animation,6.71,,,,,,
42757,White Blue,5.65,,,,,,
42760,Baolie Feiche II: Xing Neng Juexing,4.4,,,,,,
42761,Baolie Feiche 3: Shou Shen Heti,4.4,,,,,,
42762,Happy Happy Birthday,4.4,,,,,,
